source_id,source_sub_id,start_time,duration,shape,xcen,ycen,flux,distance,fwhm_wd,fwhm_ht,phi,loop_ht,time_distribution,time_distribution_param1,time_distribution_param2,energy_spectrum_type,energy_spectrum_param1,energy_spectrum_param2,background_multiplier,background_multiplier_1, background_multiplier_2,background_multiplier_3,background_multiplier_4,background_multiplier_5,background_multiplier_6,background_multiplier_7,background_multiplier_8,background_multiplier_9,background_multiplier_10,background_multiplier_11,background_multiplier_12,background_multiplier_13,background_multiplier_14,background_multiplier_15,background_multiplier_16,background_multiplier_17,background_multiplier_18,background_multiplier_19,background_multiplier_20,background_multiplier_21,background_multiplier_22,background_multiplier_23,background_multiplier_24,background_multiplier_25,background_multiplier_26,background_multiplier_27,background_multiplier_28,background_multiplier_29,background_multiplier_30,background_multiplier_31,detector_override,pixel_override
77,0,312.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,,4,gaussian,592.516296,-358.371368,15106.602539,1,40,20,,,uniform,,,thermal,0.046635,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0,316.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,,4,gaussian,592.516296,-358.371368,13882.972656,1,40,20,,,uniform,,,thermal,0.052067,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0,320.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,,4,gaussian,592.516296,-358.371368,16165.504883,1,40,20,,,uniform,,,thermal,0.060628,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,324.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,,4,gaussian,592.516296,-358.371368,11639.677734,1,40,20,,,uniform,,,thermal,0.035933,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,328.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,,4,gaussian,592.516296,-358.371368,13552.621094,1,40,20,,,uniform,,,thermal,0.050828,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0,332.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1,,4,gaussian,592.516296,-358.371368,15837.552734,1,40,20,,,uniform,,,thermal,0.059398,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0,336.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1,,4,gaussian,592.516296,-358.371368,10571.570312,1,40,20,,,uniform,,,thermal,0.032635,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0,340.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1,,4,gaussian,592.516296,-358.371368,11955.699219,1,40,20,,,uniform,,,thermal,0.036908,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,344.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1,,4,gaussian,592.516296,-358.371368,12383.425781,1,40,20,,,uniform,,,thermal,0.038229,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0,348.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1,,4,gaussian,592.516296,-358.371368,9729.848633,1,40,20,,,uniform,,,thermal,0.030037,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0,352.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1,,4,gaussian,592.516296,-358.371368,12714.501953,1,40,20,,,uniform,,,thermal,0.047685,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0,356.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1,,4,gaussian,592.516296,-358.371368,13714.074219,1,40,20,,,uniform,,,thermal,0.051434,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,360.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,,4,gaussian,592.516296,-358.371368,10267.478516,1,40,20,,,uniform,,,thermal,0.038508,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0,364.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1,,4,gaussian,592.516296,-358.371368,13320.428711,1,40,20,,,uniform,,,thermal,0.049958,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0,368.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1,,4,gaussian,592.516296,-358.371368,10888.996094,1,40,20,,,uniform,,,thermal,0.040839,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0,372.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1,,4,gaussian,592.516296,-358.371368,9013.541016,1,40,20,,,uniform,,,thermal,0.033805,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,376.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1,,4,gaussian,592.516296,-358.371368,9992.573242,1,40,20,,,uniform,,,thermal,0.037477,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0,380.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1,,4,gaussian,592.516296,-358.371368,9791.464844,1,40,20,,,uniform,,,thermal,0.036722,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0,384.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1,,4,gaussian,592.516296,-358.371368,8437.712891,1,40,20,,,uniform,,,thermal,0.026048,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0,388.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1,,4,gaussian,592.516296,-358.371368,7155.122070,1,40,20,,,uniform,,,thermal,0.022088,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,392.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1,,4,gaussian,592.516296,-358.371368,7156.860352,1,40,20,,,uniform,,,thermal,0.022094,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0,396.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,,4,gaussian,592.516296,-358.371368,9427.113281,1,40,20,,,uniform,,,thermal,0.035356,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0,400.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,,4,gaussian,592.516296,-358.371368,7999.624512,1,40,20,,,uniform,,,thermal,0.030002,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0,404.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,4,gaussian,592.516296,-358.371368,8478.364258,1,40,20,,,uniform,,,thermal,0.031798,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,408.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1,,4,gaussian,592.516296,-358.371368,7144.154785,1,40,20,,,uniform,,,thermal,0.026794,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0,412.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1,,4,gaussian,592.516296,-358.371368,12276.746094,1,40,20,,,uniform,,,thermal,0.057842,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0,416.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1,,4,gaussian,592.516296,-358.371368,7901.065430,1,40,20,,,uniform,,,thermal,0.029633,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0,420.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1,,4,gaussian,592.516296,-358.371368,6097.754395,1,40,20,,,uniform,,,thermal,0.022869,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,424.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1,,4,gaussian,592.516296,-358.371368,8422.458008,1,40,20,,,uniform,,,thermal,0.039683,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0,428.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,,4,gaussian,592.516296,-358.371368,10070.761719,1,40,20,,,uniform,,,thermal,0.047449,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0,432.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1,,4,gaussian,592.516296,-358.371368,7288.969238,1,40,20,,,uniform,,,thermal,0.034342,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0,436.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1,,4,gaussian,592.516296,-358.371368,5827.057617,1,40,20,,,uniform,,,thermal,0.021854,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,440.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1,,4,gaussian,592.516296,-358.371368,10163.703125,1,40,20,,,uniform,,,thermal,0.062825,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0,444.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,,4,gaussian,592.516296,-358.371368,5770.362793,1,40,20,,,uniform,,,thermal,0.027187,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0,448.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1,,4,gaussian,592.516296,-358.371368,6457.528809,1,40,20,,,uniform,,,thermal,0.024219,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0,452.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1,,4,gaussian,592.516296,-358.371368,6486.200195,1,40,20,,,uniform,,,thermal,0.030560,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,456.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1,,4,gaussian,592.516296,-358.371368,6338.461914,1,40,20,,,uniform,,,thermal,0.029864,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0,460.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1,,4,gaussian,592.516296,-358.371368,7602.441895,1,40,20,,,uniform,,,thermal,0.035819,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0,464.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1,,4,gaussian,592.516296,-358.371368,5837.089844,1,40,20,,,uniform,,,thermal,0.027502,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0,468.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1,,4,gaussian,592.516296,-358.371368,5027.623535,1,40,20,,,uniform,,,thermal,0.023688,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,472.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1,,4,gaussian,592.516296,-358.371368,5541.470703,1,40,20,,,uniform,,,thermal,0.034253,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0,476.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1,,4,gaussian,592.516296,-358.371368,6514.192871,1,40,20,,,uniform,,,thermal,0.040266,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0,480.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1,,4,gaussian,592.516296,-358.371368,8914.435547,1,40,20,,,uniform,,,thermal,0.076392,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0,484.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1,,4,gaussian,592.516296,-358.371368,6603.491699,1,40,20,,,uniform,,,thermal,0.040818,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,488.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1,,4,gaussian,592.516296,-358.371368,9531.267578,1,40,20,,,uniform,,,thermal,0.081678,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0,492.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1,,4,gaussian,592.516296,-358.371368,8260.919922,1,40,20,,,uniform,,,thermal,0.070792,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0,496.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1,,4,gaussian,592.516296,-358.371368,14780.012695,1,40,20,,,uniform,,,thermal,0.188496,0.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0,500.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1,,4,gaussian,592.516296,-358.371368,7952.177734,1,40,20,,,uniform,,,thermal,0.068146,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,504.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1,,4,gaussian,592.516296,-358.371368,3378.087891,1,40,20,,,uniform,,,thermal,0.015916,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0,508.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1,,4,gaussian,592.516296,-358.371368,15123.375977,1,40,20,,,uniform,,,thermal,0.316302,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0,512.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1,,4,gaussian,592.516296,-358.371368,6461.659180,1,40,20,,,uniform,,,thermal,0.055373,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0,516.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1,,4,gaussian,592.516296,-358.371368,3784.887451,1,40,20,,,uniform,,,thermal,0.023396,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,520.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,,4,gaussian,592.516296,-358.371368,13981.522461,1,40,20,,,uniform,,,thermal,0.292421,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,524.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1,,4,gaussian,592.516296,-358.371368,4332.705566,1,40,20,,,uniform,,,thermal,0.026782,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0,528.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,,4,gaussian,592.516296,-358.371368,11845.912109,1,40,20,,,uniform,,,thermal,0.247755,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0,532.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1,,4,gaussian,592.516296,-358.371368,12541.686523,1,40,20,,,uniform,,,thermal,0.262307,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,536.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,,4,gaussian,592.516296,-358.371368,2966.447266,1,40,20,,,uniform,,,thermal,0.018336,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0,540.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1,,4,gaussian,592.516296,-358.371368,6830.718262,1,40,20,,,uniform,,,thermal,0.087115,0.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,544.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1,,4,gaussian,592.516296,-358.371368,2795.351807,1,40,20,,,uniform,,,thermal,0.017279,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0,548.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1,,4,gaussian,592.516296,-358.371368,10058.210938,1,40,20,,,uniform,,,thermal,0.210365,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,552.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1,,4,gaussian,592.516296,-358.371368,5416.042480,1,40,20,,,uniform,,,thermal,0.069073,0.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,556.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1,,4,gaussian,592.516296,-358.371368,9047.885742,1,40,20,,,uniform,,,thermal,0.189235,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,560.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1,,4,gaussian,592.516296,-358.371368,9468.229492,1,40,20,,,uniform,,,thermal,0.198026,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,564.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,,4,gaussian,592.516296,-358.371368,8342.540039,1,40,20,,,uniform,,,thermal,0.174483,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,568.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,,4,gaussian,592.516296,-358.371368,3311.256592,1,40,20,,,uniform,,,thermal,0.069254,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,572.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1,,4,gaussian,592.516296,-358.371368,5322.421387,1,40,20,,,uniform,,,thermal,0.111317,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0,576.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,,4,gaussian,592.516296,-358.371368,3735.554932,1,40,20,,,uniform,,,thermal,0.078128,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,580.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,,4,gaussian,592.516296,-358.371368,5196.094238,1,40,20,,,uniform,,,thermal,0.108675,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,584.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,,4,gaussian,592.516296,-358.371368,8409.475586,1,40,20,,,uniform,,,thermal,0.175883,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0,588.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,,4,gaussian,592.516296,-358.371368,6775.915039,1,40,20,,,uniform,,,thermal,0.141717,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0,592.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,,4,gaussian,592.516296,-358.371368,4791.574219,1,40,20,,,uniform,,,thermal,0.100215,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0,596.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,,4,gaussian,592.516296,-358.371368,3143.487793,1,40,20,,,uniform,,,thermal,0.065745,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,600.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,,4,gaussian,592.516296,-358.371368,3188.924316,1,40,20,,,uniform,,,thermal,0.066696,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,604.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,,4,gaussian,592.516296,-358.371368,7173.642578,1,40,20,,,uniform,,,thermal,0.150035,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0,608.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,,4,gaussian,592.516296,-358.371368,645.378052,1,40,20,,,uniform,,,thermal,0.013498,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0,612.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,,4,gaussian,592.516296,-358.371368,3661.741943,1,40,20,,,uniform,,,thermal,0.076585,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,616.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,,4,gaussian,592.516296,-358.371368,4700.999512,1,40,20,,,uniform,,,thermal,0.098320,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,620.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1,,4,gaussian,592.516296,-358.371368,4554.167480,1,40,20,,,uniform,,,thermal,0.095250,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0,624.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1,,4,gaussian,592.516296,-358.371368,1235.489380,1,40,20,,,uniform,,,thermal,0.025840,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,628.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1,,4,gaussian,592.516296,-358.371368,412.049561,1,40,20,,,uniform,,,thermal,0.008618,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,632.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1,,4,gaussian,592.516296,-358.371368,2655.051270,1,40,20,,,uniform,,,thermal,0.055530,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0,636.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1,,4,gaussian,592.516296,-358.371368,2923.313232,1,40,20,,,uniform,,,thermal,0.061141,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0,644.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1,,4,gaussian,592.516296,-358.371368,1859.384399,1,40,20,,,uniform,,,thermal,0.038889,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,648.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1,,4,gaussian,592.516296,-358.371368,2968.355225,1,40,20,,,uniform,,,thermal,0.062083,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,652.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1,,4,gaussian,592.516296,-358.371368,88.126503,1,40,20,,,uniform,,,thermal,0.001843,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,660.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,,4,gaussian,592.516296,-358.371368,399.937195,1,40,20,,,uniform,,,thermal,0.008365,0.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
