source_id,source_sub_id,start_time,duration,shape,xcen,ycen,flux,distance,fwhm_wd,fwhm_ht,phi,loop_ht,time_distribution,time_distribution_param1,time_distribution_param2,energy_spectrum_type,energy_spectrum_param1,energy_spectrum_param2,background_multiplier,background_multiplier_1, background_multiplier_2,background_multiplier_3,background_multiplier_4,background_multiplier_5,background_multiplier_6,background_multiplier_7,background_multiplier_8,background_multiplier_9,background_multiplier_10,background_multiplier_11,background_multiplier_12,background_multiplier_13,background_multiplier_14,background_multiplier_15,background_multiplier_16,background_multiplier_17,background_multiplier_18,background_multiplier_19,background_multiplier_20,background_multiplier_21,background_multiplier_22,background_multiplier_23,background_multiplier_24,background_multiplier_25,background_multiplier_26,background_multiplier_27,background_multiplier_28,background_multiplier_29,background_multiplier_30,background_multiplier_31,detector_override,pixel_override
1,34,,4,gaussian,955,205,1300,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,,4,gaussian,955,205,1300,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,,4,gaussian,955,205,1300,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,,4,gaussian,955,205,1300,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,,4,gaussian,955,205,1400,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,,4,gaussian,955,205,1700,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,,4,gaussian,955,205,1500,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,,4,gaussian,955,205,1700,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,78,,4,gaussian,955,205,1700,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,79,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,80,,4,gaussian,955,205,1700,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,81,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,82,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,83,,4,gaussian,955,205,1600,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84,,4,gaussian,955,205,1700,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,85,,4,gaussian,955,205,1800,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,86,,4,gaussian,955,205,1700,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,87,,4,gaussian,955,205,1800,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,88,,4,gaussian,955,205,1800,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89,,4,gaussian,955,205,1800,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90,,4,gaussian,955,205,1800,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,91,,4,gaussian,955,205,1900,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,92,,4,gaussian,955,205,1800,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,93,,4,gaussian,955,205,1800,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,94,,4,gaussian,955,205,2000,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,95,,4,gaussian,955,205,1900,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,96,,4,gaussian,955,205,2100,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,,4,gaussian,955,205,2100,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,98,,4,gaussian,955,205,2200,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,99,,4,gaussian,955,205,2300,1,20,12.5,16,,uniform,,,powerlaw,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
