energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31,attenuator
70.968,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9006914510108218,0.9006914510108218,0.9006914510108218,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9006914510108218,0.9006914510108218,0.9006914510108218,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9052354271489447,0.9512135560102134
71.116,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.9007466496958823,0.9007466496958823,0.9007466496958823,0.905287803518837,0.905287803518837,0.905287803518837,0.9007466496958823,0.9007466496958823,0.9007466496958823,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.905287803518837,0.9513647724162116
71.264,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9008016737946136,0.9008016737946136,0.9008016737946136,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9008016737946136,0.9008016737946136,0.9008016737946136,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9053400126957407,0.9515151294765876
71.41199999999999,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9008565243481509,0.9008565243481509,0.9008565243481509,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9008565243481509,0.9008565243481509,0.9008565243481509,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9053920556872989,0.9516646341007114
71.56,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9009112023885345,0.9009112023885345,0.9009112023885345,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9009112023885345,0.9009112023885345,0.9009112023885345,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9054439334922713,0.9518132931272152
71.708,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9009657089388086,0.9009657089388086,0.9009657089388086,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9009657089388086,0.9009657089388086,0.9009657089388086,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.9054956471006314,0.951961113324864
71.856,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9010200450131245,0.9010200450131245,0.9010200450131245,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9010200450131245,0.9010200450131245,0.9010200450131245,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9055471974936685,0.9521081013934162
72.00399999999999,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.9010742116168428,0.9010742116168428,0.9010742116168428,0.905598585644088,0.905598585644088,0.905598585644088,0.9010742116168428,0.9010742116168428,0.9010742116168428,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.905598585644088,0.9522542639644687
72.152,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9011282097466307,0.9011282097466307,0.9011282097466307,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9011282097466307,0.9011282097466307,0.9011282097466307,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.9056498125161062,0.952399607602293
72.3,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.901182040390561,0.901182040390561,0.901182040390561,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.901182040390561,0.901182040390561,0.901182040390561,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9057008790655494,0.9525441388046579
72.448,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9012357045282087,0.9012357045282087,0.9012357045282087,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9012357045282087,0.9012357045282087,0.9012357045282087,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.9057517862399472,0.95268786400364
72.59599999999999,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.9012892031307449,0.9012892031307449,0.9012892031307449,0.905802534978626,0.905802534978626,0.905802534978626,0.9012892031307449,0.9012892031307449,0.9012892031307449,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.905802534978626,0.9528307895664244
72.744,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9013425371610333,0.9013425371610333,0.9013425371610333,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9013425371610333,0.9013425371610333,0.9013425371610333,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9058531262128032,0.9529729217960922
72.892,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9013957075737195,0.9013957075737195,0.9013957075737195,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9013957075737195,0.9013957075737195,0.9013957075737195,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9059035608656753,0.9531142669323984
73.03999999999999,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9014487153153261,0.9014487153153261,0.9014487153153261,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9014487153153261,0.9014487153153261,0.9014487153153261,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9059538398525114,0.9532548311525381
73.188,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9015015613243395,0.9015015613243395,0.9015015613243395,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9015015613243395,0.9015015613243395,0.9015015613243395,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9060039640807386,0.9533946205719018
73.336,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.901554246531301,0.901554246531301,0.901554246531301,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.901554246531301,0.901554246531301,0.901554246531301,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9060539344500311,0.9535336412448203
73.484,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.901606771858894,0.901606771858894,0.901606771858894,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.901606771858894,0.901606771858894,0.901606771858894,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9061037518523964,0.9536718991652995
73.63199999999999,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9016591382220303,0.9016591382220303,0.9016591382220303,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9016591382220303,0.9016591382220303,0.9016591382220303,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9061534171722597,0.9538094002677443
73.78,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9017113465279343,0.9017113465279343,0.9017113465279343,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9017113465279343,0.9017113465279343,0.9017113465279343,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.9062029312865476,0.953946150427673
73.928,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.901763397676231,0.901763397676231,0.901763397676231,0.906252295064773,0.906252295064773,0.906252295064773,0.901763397676231,0.901763397676231,0.901763397676231,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.906252295064773,0.9540821554624209
74.076,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.9018152925590243,0.9018152925590243,0.9018152925590243,0.906301509369113,0.906301509369113,0.906301509369113,0.9018152925590243,0.9018152925590243,0.9018152925590243,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.906301509369113,0.9542174211318353
74.22399999999999,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9018670320609835,0.9018670320609835,0.9018670320609835,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9018670320609835,0.9018670320609835,0.9018670320609835,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9063505750544945,0.9543519531389597
74.372,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.90191861705942,0.90191861705942,0.90191861705942,0.906399492968668,0.906399492968668,0.906399492968668,0.90191861705942,0.90191861705942,0.90191861705942,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.906399492968668,0.9544857571307093
74.52,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9019700484243705,0.9019700484243705,0.9019700484243705,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9019700484243705,0.9019700484243705,0.9019700484243705,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9064482639522902,0.9546188386985367
74.66799999999999,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9020213270186742,0.9020213270186742,0.9020213270186742,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9020213270186742,0.9020213270186742,0.9020213270186742,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9064968888390007,0.9547512033790888
74.816,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9020724536980511,0.9020724536980511,0.9020724536980511,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9020724536980511,0.9020724536980511,0.9020724536980511,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9065453684554968,0.9548828566548543
74.964,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.902123429311178,0.902123429311178,0.902123429311178,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.902123429311178,0.902123429311178,0.902123429311178,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9065937036216101,0.9550138039548024
75.112,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9021742546997651,0.9021742546997651,0.9021742546997651,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9021742546997651,0.9021742546997651,0.9021742546997651,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9066418951503807,0.9551440506550128
75.25999999999999,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9022249306986299,0.9022249306986299,0.9022249306986299,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9022249306986299,0.9022249306986299,0.9022249306986299,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9066899438481301,0.9552736020792972
75.408,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9022754581357714,0.9022754581357714,0.9022754581357714,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9022754581357714,0.9022754581357714,0.9022754581357714,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9067378505145338,0.9554024634998121
75.556,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9023258378324431,0.9023258378324431,0.9023258378324431,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9023258378324431,0.9023258378324431,0.9023258378324431,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9067856159426936,0.9555306401376628
75.704,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.9023760706032238,0.9023760706032238,0.9023760706032238,0.906833240919206,0.906833240919206,0.906833240919206,0.9023760706032238,0.9023760706032238,0.9023760706032238,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.906833240919206,0.9556581371635005
75.85199999999999,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9024261572560899,0.9024261572560899,0.9024261572560899,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9024261572560899,0.9024261572560899,0.9024261572560899,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9068807262242343,0.9557849596981097
76.0,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.9024760985924845,0.9024760985924845,0.9024760985924845,0.906928072631576,0.906928072631576,0.906928072631576,0.9024760985924845,0.9024760985924845,0.9024760985924845,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.906928072631576,0.9559111128129889
76.148,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9025258954073865,0.9025258954073865,0.9025258954073865,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9025258954073865,0.9025258954073865,0.9025258954073865,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9069752809087305,0.9560366015309224
76.29599999999999,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9025755484893786,0.9025755484893786,0.9025755484893786,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9025755484893786,0.9025755484893786,0.9025755484893786,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9070223518169657,0.9561614308265454
76.444,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9026250586207148,0.9026250586207148,0.9026250586207148,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9026250586207148,0.9026250586207148,0.9026250586207148,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9070692861113849,0.9562856056269002
76.592,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9026744265773875,0.9026744265773875,0.9026744265773875,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9026744265773875,0.9026744265773875,0.9026744265773875,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9071160845409918,0.9564091308119868
76.74,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9027236531291921,0.9027236531291921,0.9027236531291921,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9027236531291921,0.9027236531291921,0.9027236531291921,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9071627478487546,0.9565320112153036
76.88799999999999,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.9027727390397925,0.9027727390397925,0.9027727390397925,0.90720927677167,0.90720927677167,0.90720927677167,0.9027727390397925,0.9027727390397925,0.9027727390397925,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.90720927677167,0.9566542516243832
77.036,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9028216850667833,0.9028216850667833,0.9028216850667833,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9028216850667833,0.9028216850667833,0.9028216850667833,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9072556720408238,0.9567758567813196
77.184,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.902870491961755,0.902870491961755,0.902870491961755,0.907301934381456,0.907301934381456,0.907301934381456,0.902870491961755,0.902870491961755,0.902870491961755,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.907301934381456,0.9568968313832888
77.332,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9029191604703561,0.9029191604703561,0.9029191604703561,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9029191604703561,0.9029191604703561,0.9029191604703561,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9073480645130203,0.9570171800830626
77.47999999999999,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9029676913323522,0.9029676913323522,0.9029676913323522,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9029676913323522,0.9029676913323522,0.9029676913323522,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9073940631492429,0.9571369074895151
77.628,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9030160852816904,0.9030160852816904,0.9030160852816904,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9030160852816904,0.9030160852816904,0.9030160852816904,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9074399309981859,0.9572560181681227
