front_window,rear_window,grid_covers,dem,attenuator,mli,calibration_foil,dead_layer,energy
1.239208652259669e-07,0.0005760923799957451,0.0024280459843445835,0.010938119924607062,1.1263177297405767e-94,1.9562340308461876e-06,0.0021115802519474742,0.8113850677209501,2.4799999999999898
1.5034377506438868e-07,0.000631378968672027,0.002605835928149903,0.011533478244119596,1.072533692041713e-93,2.277176841153281e-06,0.002269496123282214,0.8130714920263622,2.4899999999999896
1.818329938693057e-07,0.0006909426205403964,0.0027935473337407754,0.012151140032951615,9.887864119005237e-93,2.644533934508546e-06,0.0024364698047512523,0.8147379021193251,2.4999999999999893
2.1924682020983128e-07,0.0007550240100820955,0.0029915291126128086,0.012791454348379474,8.830646905358232e-92,3.0640641889827155e-06,0.0026128347786763544,0.8163845810278992,2.509999999999989
2.635686753232947e-07,0.0008238708850320029,0.0032001318322241058,0.013454758356586166,7.64420457825981e-91,3.542112339969573e-06,0.0027989268992578806,0.818011807442309,2.519999999999989
3.159221160098562e-07,0.0008977379039397113,0.0034197072768882898,0.014141376966095439,6.417524789423475e-90,4.085653545309544e-06,0.002995083984301364,0.8196198557766204,2.5299999999999887
3.775872012009136e-07,0.0009768864545533274,0.0036506080058030022,0.014851622488069318,5.228036347444926e-89,4.702339853025839e-06,0.0032016454020545974,0.8212089962300633,2.5399999999999885
4.5001828107402333e-07,0.001061584453504788,0.0038931869094275566,0.015585794323557044,4.1350473407615287e-88,5.40054852791218e-06,0.0034189516543135768,0.8227794948479608,2.5499999999999883
5.348632755997914e-07,0.0011521061278483328,0.004147796765400295,0.016344178677696355,3.1770433777612035e-87,6.18943218224378e-06,0.0036473439569426444,0.8243316135822385,2.559999999999988
6.339845068025258e-07,0.001248731779072249,0.00441478979515887,0.017127048300785517,2.3724196015470475e-86,7.078970644821961e-06,0.0038871638189368115,0.8258656103514834,2.569999999999988
7.494811457825251e-07,0.001351747530267954,0.004694517222394782,0.017934662256064725,1.722684015534133e-85,8.08002449148016e-06,0.004138752621132061,0.8273817391005238,2.5799999999999876
8.837133316754612e-07,0.001461445057199622,0.004987328834439142,0.018767265713974263,1.2169726575202235e-84,9.204390149158106e-06,0.0044024511956444025,0.8288802498595121,2.5899999999999874
1.0393280152106105e-06,0.0015781213040713955,0.005293572547637486,0.019625089772584932,8.368117772573228e-84,1.0464856474757495e-05,0.00467859940708846,0.8303613888024828,2.599999999999987
1.2192865743794004e-06,0.0017020781848383817,0.0056135939777309475,0.02050835130383364,5.603413785955813e-83,1.187526269931409e-05,0.004967535736594463,0.8318253983053703,2.609999999999987
1.4268942439475987e-06,0.0018336222709509696,0.005947736016216666,0.021417252825136342,3.655588798893994e-82,1.3450557617623022e-05,0.0052695968696064195,0.8332725170034664,2.619999999999987
1.6658313941560147e-06,0.0019730644664605035,0.00629633841361512,0.022351982395896225,2.3245517292606675e-81,1.5206859893416683e-05,0.005585117288406906,0.8347029798483029,2.6299999999999866
1.9401866869772078e-06,0.0021207196714471506,0.006659737370523242,0.023312713538373595,1.441423664604403e-80,1.7161519340580286e-05,0.005914428870272525,0.8361170181639438,2.6399999999999864
2.2544921307587e-06,0.0022769064347584822,0.0070382651372834565,0.024299605182338323,8.719746974656175e-80,1.9333179031774942e-05,0.006257860492122335,0.8375148597026751,2.649999999999986
2.613760046020745e-06,0.002441946597069688,0.007432249623047914,0.02531280163288443,5.148268559424979e-79,2.174183807727848e-05,0.006615737642477151,0.8388967287000809,2.659999999999986
3.0235219466284257e-06,0.002616164925293291,0.007842014014965341,0.026352432560748686,2.9678707084493485e-78,2.4408914908911453e-05,0.006988382041501879,0.8402628459294951,2.6699999999999857
3.4898693315704234e-06,0.002799888739378619,0.008267876408166319,0.02741861301444287,1.671217022817176e-77,2.7357310896648973e-05,0.0073761112698568386,0.841613428755822,2.6799999999999855
4.019496373198839e-06,0.0029934475325482895,0.008710149447168993,0.028511443453478703,9.195995318285912e-77,3.061147411896503e-05,0.007779238407035498,0.8429486911887156,2.6899999999999853
4.619744478071307e-06,0.0031971725860212687,0.009169139979276257,0.02963100980194247,4.946670468488393e-76,3.419746310218001e-05,0.008198071679819393,0.8442688439351146,2.699999999999985
5.298648686547963e-06,0.0034113965792701875,0.009645148720480974,0.03077738352165217,2.6022102625410485e-75,3.8143010339097265e-05,0.008632914121430914,0.8455740944511251,2.709999999999985
6.0649858670912e-06,0.0036364531968538123,0.010138469934344864,0.0319506217041143,1.3392151403937967e-74,4.247758539307316e-05,0.009084063241917139,0.8468646469932484,2.7199999999999847
6.92832465086197e-06,0.0038726767328548226,0.010649391124264383,0.03315076718048292,6.745232528106803e-74,4.723245739038481e-05,0.009551810710248923,0.8481407026689504,2.7299999999999844
7.899077041770794e-06,0.0041204016939388995,0.011178192739486274,0.03437784864871312,3.3261275353572885e-73,5.244075670136147e-05,0.010036442048571412,0.8494024594865701,2.7399999999999842
8.988551626688271e-06,0.004379962402032262,0.011725147895185554,0.03563188081709302,1.6063118686992615e-72,5.813753560924454e-05,0.010538236338994669,0.8506501124045664,2.749999999999984
1.0209008300124102e-05,0.004651692597593503,0.012290522106869107,0.036912864563333946,7.600117925501943e-72,6.4359827765139e-05,0.011057465943265322,0.8518838533800991,2.759999999999984
1.1573714407410934e-05,0.004935925044430665,0.012874573039321763,0.03822078710839739,3.5241772536720497e-71,7.114670622773855e-05,0.011594396235615364,0.8531038714169504,2.7699999999999836
1.3097002200350347e-05,0.005232991136986797,0.013477550270264108,0.03955562220423664,1.6020888640877206e-70,7.853933988770517e-05,0.012149285349037668,0.8543103526127809,2.7799999999999834
1.479432748945978e-05,0.005543220510986658,0.01409969506884781,0.040917330334636744,7.142471342931075e-70,8.658104807869912e-05,0.01272238393519513,0.8555034802057249,2.789999999999983
1.6682329367471855e-05,0.005866940658304947,0.014741240189069173,0.042305858928337416,3.1237929110010396e-69,9.531735318001417e-05,0.013313934938125651,0.8566834346203253,2.799999999999983
1.8778890869639935e-05,0.006204476546881309,0.015402409678143474,0.04372114258363863,1.340675906274207e-68,0.00010479603101963938,0.013924173381866928,0.8578503935128132,2.8099999999999827
2.1103200427761652e-05,0.006556150246470823,0.016083418699838505,0.0451631033036891,5.648154116224576e-68,0.00011506715889119556,0.01455332617208099,0.8590045318157296,2.8199999999999825
2.367581396670354e-05,0.006922280560980505,0.016784473372732076,0.046631650741677355,2.3364749414431112e-67,0.00012618316100368272,0.015201611911723763,0.860146021781897,2.8299999999999823
2.6518717484647902e-05,0.007303182668102734,0.017505770623319036,0.0481266824551529,9.493266929296136e-67,0.00013819885118919155,0.015869240730765406,0.8612750330277443,2.839999999999982
2.9655389951341488e-05,0.00769916776691615,0.018247498053861257,0.049648084168722,3.789621552638505e-66,0.0001511714727006879,0.016556414129933625,0.8623917325759849,2.849999999999982
3.3110866352343265e-05,0.008110542734082422,0.01900983382484043,0.05119573004437735,1.486704755072629e-65,0.00016516073493961066,0.01726332483841756,0.8634962848976583,2.8599999999999817
3.691180070170099e-05,0.00853760978922601,0.019792946551844125,0.052769482958738456,5.733543562436747e-65,0.00018022884696129518,0.017990156685438814,0.8645888519535342,2.8699999999999815
4.108652884065232e-05,0.008980666170040822,0.02059699521668638,0.05436919478649683,2.174249681149939e-64,0.00019644054761510534,0.018737084485565415,0.8656695932348883,2.8799999999999812
4.5665130835892295e-05,0.009440003817625312,0.02142212909253876,0.055994706689380974,8.109605946958399e-64,0.00021386313218555656,0.01950427393761731,0.8667386658036532,2.889999999999981
5.067949278768833e-05,0.00991590907250437,0.022268487682821903,0.05764584940997328,2.9758293032841665e-63,0.00023256647541059053,0.02029188153698405,0.8677962243319491,2.899999999999981
5.616336785569034e-05,0.010408662381754202,0.023136200673586165,0.05932244356973326,1.0745977063875265e-62,0.0002526230507635018,0.021100054501151815,0.8688424211410024,2.9099999999999806
6.215243630867572e-05,0.010918538017603681,0.024025387899087938,0.06102429997060169,3.819644959730202e-62,0.00027410794589569494,0.021928930708212776,0.8698774062394559,2.9199999999999804
6.868436440371096e-05,0.011445803807844022,0.024936159320251332,0.06275121989958372,1.336739414335884e-61,0.000297098874148514,0.022778638648110208,0.8709013273610776,2.92999999999998
7.579886190029905e-05,0.011990720878337614,0.02586861501568535,0.06450299543572746,4.607046686155525e-61,0.0003216761820536283,0.023649297386351246,0.8719143300018751,2.93999999999998
8.353773801600212e-05,0.01255354340787545,0.026822845184912576,0.06627940975893887,1.5640621697260178e-60,0.00034792285275298744,0.024541016539902212,0.8729165574566201,2.9499999999999797
9.194495563181671e-05,0.013134518395594735,0.027798930163452095,0.06808023746009685,5.231695187477379e-60,0.0003759245052810276,0.025453896264965786,0.873908150854791,2.9599999999999795
0.00010106668355815311,0.013733885441127934,0.028796940449386743,0.06990524485195351,1.7245963043752448e-59,0.00040576938966355657,0.026388027256323915,0.8748892491959414,2.9699999999999793
0.0001109513466756854,0.014351876537618137,0.02981693674103395,0.07175419028032605,5.603853511174683e-59,0.00043754837779954545,0.027343490757917113,0.8758599893844969,2.979999999999979
0.00012164967376952005,0.014988715877698847,0.030858969985331358,0.07362682443511243,1.795296909022354e-58,0.0004713549501038876,0.028320358584319895,0.8768205062639934,2.989999999999979
0.0001332147428800855,0.015644619672501407,0.031923081436541434,0.07552289066068225,5.6719197101320404e-58,0.0005072851779009301,0.029318693152762504,0.877770932650757,2.9999999999999787
0.00014583317667256704,0.016324371367969652,0.033031197865478666,0.07748064771646149,1.8561412853764893e-57,0.0005463509742814174,0.03035966378407322,0.8787361941094921,3.0099999999999785
0.0001594529635210603,0.01702387648994376,0.0341624149910094,0.0794623533634322,5.986543544344979e-57,0.0005878554434562388,0.031423166289073226,0.8796911840590753,3.0199999999999783
0.00017413652565666796,0.017743331669203867,0.03531675028927137,0.08146771791887059,1.903370900776477e-56,0.00063191039924148,0.03250924152056808,0.8806360367581582,3.029999999999978
0.0001899489107680086,0.018482924752482786,0.03649421108918104,0.08349644495245864,5.966903825227579e-56,0.0006786304244159991,0.033617920379668716,0.8815708844438231,3.039999999999978
0.00020695782527634373,0.019242834680263752,0.03769479468136599,0.08554823161542068,1.8447917792982296e-55,0.000728132829073299,0.034749223897223916,0.8824958573646131,3.0499999999999776
0.00022523366401130715,0.020023231377816614,0.03891848843608595,0.08762276896677335,5.626145887770545e-55,0.000780537604232444,0.035903163324755315,0.8834110838130232,3.0599999999999774
0.0002448495361508579,0.020824275659326104,0.04016526992967876,0.08971974229633922,1.6928981737040447e-54,0.0008359673707800101,0.03707974023446275,0.8843166901574606,3.069999999999977
0.0002658812872995642,0.02164611914494736,0.04143510707906871,0.09183883144419702,5.026852110228298e-54,0.0008945473238270603,0.03827894662786695,0.885212800873681,3.079999999999977
0.00028840751759002045,0.02248890419059593,0.042727958283879895,0.09397971111626449,1.4733108001479853e-53,0.0009564051725765932,0.039500765052658135,0.8860995385757077,3.0899999999999768
0.0003125095957034415,0.02335276383026079,0.044043772575698775,0.09614205119573122,4.26296321886452e-53,0.0010216710758079726,0.04074516872731869,0.8869770240462403,3.0999999999999766
0.000338271668716922,0.024237821730606464,0.045382489774035244,0.09832551705007785,1.2179574873581807e-52,0.0010904775730951751,0.04201212167309022,0.8878453762665611,3.1099999999999763
0.0003657806676966869,0.025144192157614372,0.04674404064853821,0.10052976983344217,3.436678017591108e-52,0.0011629595118857199,0.043301578852859776,0.8887047124459452,3.119999999999976
0.00039512630896856805,0.026071979954993697,0.048128347087026575,0.10275446678410705,9.57884319069478e-52,0.001239253970576343,0.04461348631654235,0.8895551480505812,3.129999999999976
0.000426401091009159,0.02702128053407938,0.04953532226890412,0.10499926151690962,2.637756133313701e-51,0.001319500177730238,0.045947781352542086,0.8903967968320108,3.1399999999999757
0.0004597002869132759,0.027992179874918414,0.05096487084353634,0.1072638043103872,7.177645237732658e-51,0.0014038394275887995,0.04730439264488199,0.8912297708550936,3.1499999999999755
0.0004951219324056831,0.028984754538234656,0.052416889113171196,0.10954774238848945,1.9303324118893764e-50,0.0014924149920381004,0.048683240435593925,0.8920541805255024,3.1599999999999753
0.0005327668093773256,0.029999071687950952,0.05389126522000038,0.11185072019671238,5.131692148408674e-50,0.0015853720291974082,0.05008423669197281,0.8928701346167607,3.169999999999975
0.000572738424938506,0.031035189123936786,0.05538787933696287,0.1141723796725175,1.3487818783431571e-49,0.0016828574888029496,0.051507285278302624,0.8936777402968223,3.179999999999975
0.0006151429859935777,0.03209315532464175,0.0569066038619039,0.11651236050991934,3.505487434999697e-49,0.0017850200145658084,0.0529522821316712,0.894477103154207,3.1899999999999746
0.0006600893693536995,0.033173009499268075,0.05844730361471322,0.11887030041814006,9.010570798383167e-49,0.0018920098436876495,0.05441911544149962,0.8952683272236943,3.1999999999999744
0.0007076890874159746,0.03427478164913004,0.060009836037076075,0.12124583537424324,2.290992920757407e-48,0.0020039787037222216,0.05590766583242024,0.8960515150115838,3.209999999999974
0.0007580562494487169,0.03539849263784034,0.06159405139448199,0.12363859986967254,5.7627776059869e-48,0.002121079706974065,0.057417806550147166,0.8968267675205288,3.219999999999974
0.0008113075185339774,0.036544154269964345,0.06319979298014729,0.12604822715063593,1.4343149833793262e-47,0.002243467242628985,0.05894940364999251,0.8975941842739505,3.229999999999974
0.0008675620642292239,0.03771176937777626,0.06482689732051775,0.1284743494522864,3.532876638089348e-47,0.002371296866812958,0.06050231618769104,0.8983538633400369,3.2399999999999736
0.0009269415110207906,0.0389013319157536,0.06647519438203203,0.13091659822666543,8.612895986329496e-47,0.002504725190778056,0.0620763964122082,0.8991059013553369,3.2499999999999734
0.000989569882651629,0.04011282706244043,0.06814450777883316,0.1333746043643825,2.0786008853258086e-46,0.0026439097674148867,0.06367148996021273,0.8998503935479522,3.259999999999973
0.001055573542415956,0.04134623132931657,0.06983465498113212,0.13584799841001882,4.966580176640319e-46,0.002789008976291803,0.06528743605191008,0.9005874337603358,3.269999999999973
0.0011250811295224084,0.0426015126763052,0.07154544752393571,0.13833641077125114,1.1750880052607784e-45,0.0029401819074208802,0.06692406768794025,0.9013171144717029,3.2799999999999727
0.001198223491636386,0.04387863063355785,0.07327669121586551,0.14083947192170432,2.7534108559949834e-45,0.003097588243950442,0.06858121184705712,0.9020395268200602,3.2899999999999725
0.0012751336137203613,0.0451775364291539,0.07502818634780149,0.14335681259754332,6.390272266708483e-45,0.0032613881439822563,0.0702586896843127,0.9027547606238597,3.2999999999999723
0.0013559465432990544,0.04649817312236006,0.07679972790110205,0.14588806398783533,1.4691779954225157e-44,0.003431742121710683,0.07195631672948637,0.9034629044032841,3.309999999999972
0.0014407993122834732,0.04784047574209547,0.07859110575515794,0.14843285791870806,3.346525680256475e-44,0.0036088109280782953,0.07367390308550488,0.9041640454011689,3.319999999999972
0.0015298308554946413,0.04920437143025343,0.0804021048940532,0.15099082703134928,7.553280163233587e-44,0.0037927554311405305,0.07541125362661334,0.9048582696035673,3.3299999999999716
0.0016231819260341988,0.05058977958953823,0.08223250561211187,0.15356160495388863,1.6894865086027386e-43,0.003983736496328403,0.07716816819606302,0.9055456617599643,3.3399999999999714
0.001720995007654619,0.05199661203547852,0.08408208371813021,0.15614482646722158,3.745472648105107e-43,0.004181914866795849,0.07894444180310133,0.9062263054031461,3.3499999999999712
0.001823414224286949,0.05342477315228568,0.08595061073809247,0.1587401276648297,8.23086407407938e-43,0.0043874510440333825,0.08073986481904835,0.9069002828687293,3.359999999999971
0.0019305852468886968,0.05487416005223413,0.08783785411618994,0.16134714610666462,1.793181882786005e-42,0.0046005051689267705,0.08255422317226457,0.9075676753143562,3.369999999999971
0.0020426551977782235,0.056344662738243095,0.08974357741396728,0.16396552096716593,3.87342976179716e-42,0.004821236903434279,0.084387298541819,0.908228562738564,3.3799999999999706
0.0021597725526259015,0.0578361642693527,0.09166754050743384,0.16659489317748916,8.296805242756116e-42,0.005049805313051793,0.0862388685496798,0.9088830239993287,3.3899999999999704
0.0022820870402747995,0.059348540928789106,0.09360949978198363,0.16923490556201976,1.762465193787119e-41,0.00528636875022968,0.08810870695125587,0.9095311368322941,3.39999999999997
0.0024097495405663505,0.06088166239432486,0.09556920832498343,0.1718852029692607,3.713422588325693e-41,0.005531084738900506,0.0899965838241327,0.9101729778686881,3.40999999999997
0.0025429119803482697,0.06243539191064853,0.09754641611589415,0.17454543239718026,7.761064160839703e-41,0.005784109860271092,0.0919022657548519,0.9108086226529336,3.4199999999999697
0.00268172722784315,0.06400958646346355,0.0995408702137992,0.17721524311310724,1.6091974426591003e-40,0.006045599640026383,0.09382551602359213,0.9114381456599568,3.4299999999999695
0.002826348985557254,0.06560409695504738,0.10155231494222672,0.17989428676827157,3.310440950855577e-40,0.006315708437087307,0.09576609478662183,0.9120616203122017,3.4399999999999693
0.002976931681909343,0.06721876838101097,0.10358049207115819,0.18258221750708403,6.757675279028819e-40,0.006594589334058605,0.09772375925640081,0.9126791189963518,3.449999999999969
0.003133630361758895,0.06885344000800285,0.10562514099612559,0.185278692071253,1.3689560244828425e-39,0.006882394029496175,0.09969826387921564,0.9132907130797673,3.459999999999969
0.003296600576013004,0.07050794555211666,0.10768599891430722,0.18798336989884018,2.7523735262025072e-39,0.007179272732117692,0.10168936051024409,0.913896472926641,3.4699999999999687
0.0034659982704899946,0.07218211335776807,0.10976280099754279,0.19069591321835866,5.492817850618889e-39,0.007485374057073945,0.10369679858595207,0.9144964679138783,3.4799999999999685
0.0036419796742159912,0.07387576657681146,0.11185528056219211,0.19341598713801397,1.088169391287665e-38,0.007800844924391415,0.10572032529373214,0.915090766446706,3.4899999999999682
0.003824701187329472,0.07558872334768332,0.11396316923577182,0.19614325973019534,2.140198813846338e-38,0.008125830459690765,0.10775968573870197,0.9156794359740147,3.499999999999968
0.004014319268765897,0.07732079697436081,0.11608619712031205,0.19887740211132243,4.179363684071808e-38,0.008460473897279124,0.10981462310758892,0.9162625430034389,3.509999999999968
0.004210990323892602,0.07907179610493963,0.11822409295238209,0.20161808851715649,8.104124182504686e-38,0.008804916485707998,0.11188487882963438,0.916840153116181,3.5199999999999676
0.004414870592260384,0.08084152490963739,0.12037658425973889,0.2043649963736805,1.5605678737054238e-37,0.009159297395881533,0.11397019273445631,0.917412330981581,3.5299999999999674
0.004626116035635457,0.08262978325804132,0.1225433975145581,0.20711780636365565,2.9845578962545132e-37,0.009523753631793757,0.11607030320681476,0.9179791403714396,3.539999999999967
0.004844882226472047,0.08443636689543037,0.12472425828322235,0.20987620248896902,5.669406524331581e-37,0.009898419943967842,0.11818494733823987,0.9185406441740951,3.549999999999967
0.005071324236981014,0.08626106761800087,0.12691889137263007,0.21263987212886917,1.0697795157932538e-36,0.010283428745661984,0.12031386107547137,0.9190969044082631,3.5599999999999667
0.005305596528947127,0.08810367344684553,0.12912702097301454,0.21540850609420936,2.005341149441443e-36,0.010678910031903213,0.12245677936568478,0.9196479822366387,3.5699999999999665
