energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31,attenuator
2.1999999999999957,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,7.634960890553302e-34,7.634960890553302e-34,7.634960890553302e-34,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,7.634960890553302e-34,7.634960890553302e-34,7.634960890553302e-34,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,3.971317627898516e-30,4.794997319390015e-129
2.2099999999999955,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,2.120013742903042e-33,2.120013742903042e-33,2.120013742903042e-33,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,2.120013742903042e-33,2.120013742903042e-33,2.120013742903042e-33,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,9.847842907669264e-30,1.5359421867790806e-127
2.2199999999999953,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,5.7803556031400124e-33,5.7803556031400124e-33,5.7803556031400124e-33,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,5.7803556031400124e-33,5.7803556031400124e-33,5.7803556031400124e-33,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,2.4026950837031281e-29,4.651765308664546e-126
2.229999999999995,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,1.5482126513634157e-32,1.5482126513634157e-32,1.5482126513634157e-32,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,1.5482126513634157e-32,1.5482126513634157e-32,1.5482126513634157e-32,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,5.769847196548701e-29,1.333575995568234e-124
2.239999999999995,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,4.075100350313398e-32,4.075100350313398e-32,4.075100350313398e-32,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,4.075100350313398e-32,4.075100350313398e-32,4.075100350313398e-32,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,1.3642404741085113e-28,3.622954970349787e-123
2.2499999999999947,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,1.0544951016029319e-31,1.0544951016029319e-31,1.0544951016029319e-31,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,1.0544951016029319e-31,1.0544951016029319e-31,1.0544951016029319e-31,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,3.177073933228179e-28,9.337472356242793e-122
2.2599999999999945,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,2.6835636957508217e-31,2.6835636957508217e-31,2.6835636957508217e-31,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,2.6835636957508217e-31,2.6835636957508217e-31,2.6835636957508217e-31,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,7.2898461667389425e-28,2.285499985021188e-120
2.2699999999999942,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,6.718906272242275e-31,6.718906272242275e-31,6.718906272242275e-31,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,6.718906272242275e-31,6.718906272242275e-31,6.718906272242275e-31,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,1.648561397363367e-27,5.318283370180044e-119
2.279999999999994,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,1.6556125295354956e-30,1.6556125295354956e-30,1.6556125295354956e-30,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,1.6556125295354956e-30,1.6556125295354956e-30,1.6556125295354956e-30,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,3.675572429943932e-27,1.1777194569426431e-117
2.289999999999994,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,4.0164500845419965e-30,4.0164500845419965e-30,4.0164500845419965e-30,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,4.0164500845419965e-30,4.0164500845419965e-30,4.0164500845419965e-30,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,8.081867712237745e-27,2.484410461201981e-116
2.2999999999999936,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,9.596122910344463e-30,9.596122910344463e-30,9.596122910344463e-30,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,9.596122910344463e-30,9.596122910344463e-30,9.596122910344463e-30,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,1.7530556689717422e-26,4.997312489637114e-115
2.3099999999999934,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,2.2587149428968184e-29,2.2587149428968184e-29,2.2587149428968184e-29,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,2.2587149428968184e-29,2.2587149428968184e-29,2.2587149428968184e-29,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,3.752354432321343e-26,9.593822879005098e-114
2.319999999999993,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,5.239357343283331e-29,5.239357343283331e-29,5.239357343283331e-29,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,5.239357343283331e-29,5.239357343283331e-29,5.239357343283331e-29,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,7.927931097549125e-26,1.759500570833624e-112
2.329999999999993,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.1980661899522694e-28,1.1980661899522694e-28,1.1980661899522694e-28,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.1980661899522694e-28,1.1980661899522694e-28,1.1980661899522694e-28,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,1.6538048919370606e-25,3.0854645011909053e-111
2.3399999999999928,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,2.701478917145732e-28,2.701478917145732e-28,2.701478917145732e-28,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,2.701478917145732e-28,2.701478917145732e-28,2.701478917145732e-28,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,3.407175616171389e-25,5.178055426534855e-110
