energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31
118.17999999999999,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9129820475335926,0.9129820475335926,0.9129820475335926,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9129820475335926,0.9129820475335926,0.9129820475335926,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432,0.9169316088617432
118.32799999999999,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9130115185616674,0.9130115185616674,0.9130115185616674,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9130115185616674,0.9130115185616674,0.9130115185616674,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845,0.9169597474007845
118.476,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9130409415798639,0.9130409415798639,0.9130409415798639,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9130409415798639,0.9130409415798639,0.9130409415798639,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726,0.9169878399945726
118.624,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9130703167306266,0.9130703167306266,0.9130703167306266,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9130703167306266,0.9130703167306266,0.9130703167306266,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403,0.9170158867798403
118.77199999999999,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9130996441557839,0.9130996441557839,0.9130996441557839,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9130996441557839,0.9130996441557839,0.9130996441557839,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271,0.9170438878927271
118.91999999999999,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.913128923996548,0.913128923996548,0.913128923996548,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.913128923996548,0.913128923996548,0.913128923996548,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783,0.9170718434687783
119.068,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9131581563935207,0.9131581563935207,0.9131581563935207,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9131581563935207,0.9131581563935207,0.9131581563935207,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519,0.9170997536429519
119.216,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9131873414866953,0.9131873414866953,0.9131873414866953,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9131873414866953,0.9131873414866953,0.9131873414866953,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194,0.9171276185496194
119.36399999999999,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.9132164794154615,0.9132164794154615,0.9132164794154615,0.917155438322571,0.917155438322571,0.917155438322571,0.9132164794154615,0.9132164794154615,0.9132164794154615,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571,0.917155438322571
119.512,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9132455703186065,0.9132455703186065,0.9132455703186065,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9132455703186065,0.9132455703186065,0.9132455703186065,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164,0.9171832130950164
119.66,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9132746143343217,0.9132746143343217,0.9132746143343217,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9132746143343217,0.9132746143343217,0.9132746143343217,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917,0.9172109429995917
119.80799999999999,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9133036116002031,0.9133036116002031,0.9133036116002031,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9133036116002031,0.9133036116002031,0.9133036116002031,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594,0.9172386281683594
119.95599999999999,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9133325622532569,0.9133325622532569,0.9133325622532569,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9133325622532569,0.9133325622532569,0.9133325622532569,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142,0.9172662687328142
120.104,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9133614664299017,0.9133614664299017,0.9133614664299017,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9133614664299017,0.9133614664299017,0.9133614664299017,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845,0.9172938648238845
120.252,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.9133903242659716,0.9133903242659716,0.9133903242659716,0.917321416571936,0.917321416571936,0.917321416571936,0.9133903242659716,0.9133903242659716,0.9133903242659716,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936,0.917321416571936
120.39999999999999,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9134191358967196,0.9134191358967196,0.9134191358967196,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9134191358967196,0.9134191358967196,0.9134191358967196,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748,0.9173489241067748
120.54799999999999,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9134479014568226,0.9134479014568226,0.9134479014568226,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9134479014568226,0.9134479014568226,0.9134479014568226,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519,0.9173763875576519
120.696,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9134766210803829,0.9134766210803829,0.9134766210803829,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9134766210803829,0.9134766210803829,0.9134766210803829,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654,0.9174038070532654
120.844,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9135052949009302,0.9135052949009302,0.9135052949009302,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9135052949009302,0.9135052949009302,0.9135052949009302,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617,0.9174311827217617
120.99199999999999,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9135339230514288,0.9135339230514288,0.9135339230514288,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9135339230514288,0.9135339230514288,0.9135339230514288,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427,0.9174585146907427
121.14,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9135625056642768,0.9135625056642768,0.9135625056642768,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9135625056642768,0.9135625056642768,0.9135625056642768,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651,0.9174858030872651
121.288,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.9135910428713117,0.9135910428713117,0.9135910428713117,0.917513048037846,0.917513048037846,0.917513048037846,0.9135910428713117,0.9135910428713117,0.9135910428713117,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846,0.917513048037846
121.43599999999999,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9136195348038126,0.9136195348038126,0.9136195348038126,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9136195348038126,0.9136195348038126,0.9136195348038126,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647,0.9175402496684647
121.58399999999999,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9136479815925029,0.9136479815925029,0.9136479815925029,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9136479815925029,0.9136479815925029,0.9136479815925029,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649,0.9175674081045649
121.732,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9136763833675552,0.9136763833675552,0.9136763833675552,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9136763833675552,0.9136763833675552,0.9136763833675552,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607,0.9175945234710607
121.88,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.913704740258592,0.913704740258592,0.913704740258592,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.913704740258592,0.913704740258592,0.913704740258592,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364,0.9176215958923364
122.02799999999999,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.913733052394691,0.913733052394691,0.913733052394691,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.913733052394691,0.913733052394691,0.913733052394691,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512,0.9176486254922512
122.17599999999999,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9137613199043855,0.9137613199043855,0.9137613199043855,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9137613199043855,0.9137613199043855,0.9137613199043855,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407,0.9176756123941407
122.324,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9137895429156703,0.9137895429156703,0.9137895429156703,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9137895429156703,0.9137895429156703,0.9137895429156703,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219,0.9177025567208219
122.472,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9138177215560033,0.9138177215560033,0.9138177215560033,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9138177215560033,0.9138177215560033,0.9138177215560033,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946,0.9177294585945946
122.61999999999999,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9138458559523082,0.9138458559523082,0.9138458559523082,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9138458559523082,0.9138458559523082,0.9138458559523082,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448,0.9177563181372448
122.768,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9138739462309776,0.9138739462309776,0.9138739462309776,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9138739462309776,0.9138739462309776,0.9138739462309776,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468,0.9177831354700468
122.916,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9139019925178767,0.9139019925178767,0.9139019925178767,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9139019925178767,0.9139019925178767,0.9139019925178767,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669,0.9178099107137669
123.064,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9139299949383454,0.9139299949383454,0.9139299949383454,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9139299949383454,0.9139299949383454,0.9139299949383454,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665,0.9178366439886665
123.21199999999999,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.913957953617201,0.913957953617201,0.913957953617201,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.913957953617201,0.913957953617201,0.913957953617201,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035,0.9178633354145035
123.36,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9139858686787429,0.9139858686787429,0.9139858686787429,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9139858686787429,0.9139858686787429,0.9139858686787429,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368,0.9178899851105368
123.508,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9140137402467519,0.9140137402467519,0.9140137402467519,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9140137402467519,0.9140137402467519,0.9140137402467519,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267,0.9179165931955267
123.65599999999999,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.914041568444498,0.914041568444498,0.914041568444498,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.914041568444498,0.914041568444498,0.914041568444498,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415,0.9179431597877415
123.80399999999999,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9140693533947376,0.9140693533947376,0.9140693533947376,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9140693533947376,0.9140693533947376,0.9140693533947376,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552,0.9179696850049552
123.952,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9140970952197217,0.9140970952197217,0.9140970952197217,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9140970952197217,0.9140970952197217,0.9140970952197217,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552,0.9179961689644552
124.1,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9141247940411938,0.9141247940411938,0.9141247940411938,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9141247940411938,0.9141247940411938,0.9141247940411938,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406,0.9180226117830406
124.24799999999999,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9141524499803969,0.9141524499803969,0.9141524499803969,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9141524499803969,0.9141524499803969,0.9141524499803969,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284,0.9180490135770284
124.396,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9141800631580728,0.9141800631580728,0.9141800631580728,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9141800631580728,0.9141800631580728,0.9141800631580728,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536,0.9180753744622536
124.544,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9142076336944676,0.9142076336944676,0.9142076336944676,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9142076336944676,0.9142076336944676,0.9142076336944676,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736,0.9181016945540736
124.692,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9142351617093326,0.9142351617093326,0.9142351617093326,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9142351617093326,0.9142351617093326,0.9142351617093326,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702,0.9181279739673702
124.83999999999999,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9142626473219272,0.9142626473219272,0.9142626473219272,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9142626473219272,0.9142626473219272,0.9142626473219272,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509,0.9181542128165509
124.988,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.9142900906510223,0.9142900906510223,0.9142900906510223,0.918180411215554,0.918180411215554,0.918180411215554,0.9142900906510223,0.9142900906510223,0.9142900906510223,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554,0.918180411215554
