; Table containing the spacecraft roll angle values from 1-6-2020 to 21-02-2022 (3 measurements per day)
UTC,Roll angle (degrees)
2021-06-17T14:18:31.205,-1.4076184623070678
2021-06-17T22:18:00.761,-1.4000708123728571
2021-06-18T06:17:30.317,-1.3926223268920406
2021-06-18T14:16:59.873,-1.3849586058175698
2021-06-18T22:16:29.429,-1.3773671112827808
2021-06-19T06:15:58.985,-1.3696833714305194
2021-06-19T14:15:28.541,-1.361959413670389
2021-06-19T22:14:58.97,-1.3542658554727074
2021-06-20T06:14:27.653,-1.3464190805580905
2021-06-20T14:13:57.209,-1.3385416837114272
2021-06-20T22:13:26.765,-1.3307283466584654
2021-06-21T06:12:56.321,-1.3227201804502333
2021-06-21T14:12:25.877,-1.314803103631728
2021-06-21T22:11:55.433,-1.3066935591393662
2021-06-22T06:11:24.989,-1.2985488382002763
2021-06-22T14:10:54.545,-1.2904346498632222
2021-06-22T22:10:24.101,-1.282304649955971
2021-06-23T06:09:53.657,-1.2740896545790237
2021-06-23T14:09:23.213,-1.265553688091709
2021-06-23T22:08:52.769,-1.2575195410346554
2021-06-24T06:08:22.325,-1.2489950424098877
2021-06-24T14:07:51.881,-1.2405954503055399
2021-06-24T22:07:21.437,-1.232104090998147
2021-06-25T06:06:50.993,-1.2235609463332873
2021-06-25T14:06:20.549,-1.2149310088464151
2021-06-25T22:05:50.105,-1.2062956431898406
2021-06-26T06:05:19.661,-1.197735344952048
2021-06-26T14:04:49.217,-1.1889276374387876
2021-06-26T22:04:18.773,-1.1801537176572479
2021-06-27T06:03:48.329,-1.171322813519753
2021-06-27T14:03:17.885,-1.16241898926457
2021-06-27T22:02:47.441,-1.1534076408291456
2021-06-28T06:02:16.997,-1.1444572917005547
2021-06-28T14:01:46.553,-1.1353533521596062
2021-06-28T22:01:16.109,-1.1262574740984972
2021-06-29T06:00:45.665,-1.1172488054868794
2021-06-29T14:00:15.221,-1.1079777661377708
2021-06-29T21:59:44.778,-1.0987700225351293
2021-06-30T05:59:14.334,-1.0893204877209184
2021-06-30T13:58:43.890,-1.0800530385866776
2021-06-30T21:58:13.446,-1.070609371964938
2021-07-01T05:57:43.2,-1.061188122388005
2021-07-01T13:57:12.558,-1.0516440412800132
2021-07-01T21:56:42.114,-1.0421022547254504
2021-07-02T05:56:11.670,-1.0325134140687628
2021-07-02T13:55:41.226,-1.022812457956761
2021-07-02T21:55:10.782,-1.0131227371009488
2021-07-03T05:54:40.338,-1.0032443343051312
2021-07-03T13:54:09.894,-0.9935034748722206
2021-07-03T21:53:39.450,-0.983572739413364
2021-07-04T05:53:09.6,-0.9736105355011159
2021-07-04T13:52:38.562,-0.9635470222989684
2021-07-04T21:52:08.118,-0.9534993102169068
2021-07-05T05:51:37.674,-0.9434211921317641
2021-07-05T13:51:07.230,-0.9332739942515554
2021-07-05T21:50:36.786,-0.9231087921811865
2021-07-06T05:50:06.342,-0.9128195991561556
2021-07-06T13:49:35.898,-0.9025441085260256
2021-07-06T21:49:05.454,-0.8920635869851093
2021-07-07T05:48:35.10,-0.8815596896084785
2021-07-07T13:48:04.566,-0.8710993445454684
2021-07-07T21:47:34.122,-0.8604603929059608
2021-07-08T05:47:03.678,-0.8498038889461786
2021-07-08T13:46:33.234,-0.8391813950029299
2021-07-08T21:46:02.790,-0.8284887708503813
2021-07-09T05:45:32.346,-0.8177073770832235
2021-07-09T13:45:01.902,-0.8067682178714985
2021-07-09T21:44:31.458,-0.7958232913356488
2021-07-10T05:44:01.14,-0.7848598883880253
2021-07-10T13:43:30.570,-0.7738369159550583
2021-07-10T21:43:00.126,-0.7627376675343923
2021-07-11T05:42:29.682,-0.751559177788368
2021-07-11T13:41:59.238,-0.740054044063015
2021-07-11T21:41:28.794,-0.7290559968315974
2021-07-12T05:40:58.350,-0.7176723894480677
2021-07-12T13:40:27.906,-0.7063288138712671
2021-07-12T21:39:57.463,-0.694877741386564
2021-07-13T05:39:27.19,-0.6833006854699527
2021-07-13T13:38:56.575,-0.67166864573615
2021-07-13T21:38:26.131,-0.6601269593038862
2021-07-14T05:37:55.687,-0.6483636355411234
2021-07-14T13:37:25.243,-0.6365158028354774
2021-07-14T21:36:54.799,-0.6247371217507652
2021-07-15T05:36:24.355,-0.6127691238595782
2021-07-15T13:35:53.911,-0.6007565008758059
2021-07-15T21:35:23.467,-0.588774176178608
2021-07-16T05:34:53.23,-0.5765973607378517
2021-07-16T13:34:22.579,-0.5645704555245423
2021-07-16T21:33:52.135,-0.5522660905676698
2021-07-17T05:33:21.691,-0.5399556144318406
2021-07-17T13:32:51.247,-0.5276624369867632
2021-07-17T21:32:20.803,-0.5151061353496752
2021-07-18T05:31:50.359,-0.5026793448678464
2021-07-18T13:31:19.915,-0.49011731392619584
2021-07-18T21:30:49.471,-0.47748641402293945
2021-07-19T05:30:19.27,-0.46487076566357244
2021-07-19T13:29:48.583,-0.45204737697415254
2021-07-19T21:29:18.139,-0.43922585340161874
2021-07-20T05:28:47.695,-0.4262613801054042
2021-07-20T13:28:17.251,-0.41334531834954147
2021-07-20T21:27:46.807,-0.40029614064620045
2021-07-21T05:27:16.363,-0.3872551255718723
2021-07-21T13:26:45.919,-0.3740290038184107
2021-07-21T21:26:15.475,-0.36078897006318483
2021-07-22T05:25:45.31,-0.34743794651614707
2021-07-22T13:25:14.587,-0.3341526639477213
2021-07-22T21:24:44.143,-0.32031196173022225
2021-07-23T05:24:13.699,-0.3070900554297289
2021-07-23T13:23:43.255,-0.2935120964263839
2021-07-23T21:23:12.811,-0.2799277005966895
2021-07-24T05:22:42.367,-0.2661406770211522
2021-07-24T13:22:11.923,-0.25240643958938863
2021-07-24T21:21:41.479,-0.23850894645555568
2021-07-25T05:21:11.35,-0.22447864542679777
2021-07-25T13:20:40.591,-0.21058326122800616
2021-07-25T21:20:10.147,-0.19645357966807264
2021-07-26T05:19:39.704,-0.18234077757075762
2021-07-26T13:19:09.260,-0.1681260436621766
2021-07-26T21:18:38.816,-0.1537777082918263
2021-07-27T05:18:08.372,-0.13939449825646563
2021-07-27T13:17:37.928,-0.12498159227859537
2021-07-27T21:17:07.484,-0.11035377901179974
2021-07-28T05:16:37.40,-0.09587454221063711
2021-07-28T13:16:06.596,-0.0811982622295874
2021-07-28T21:15:36.152,-0.06656291765469981
2021-07-29T05:15:05.708,-0.051687314263664276
2021-07-29T13:14:35.264,-0.036782340642409296
2021-07-29T21:14:04.820,-0.021912667347302597
2021-07-30T05:13:34.376,-0.006891187356745743
2021-07-30T13:13:03.932,0.008229514485462063
2021-07-30T21:12:33.488,0.023419700249769776
2021-07-31T05:12:03.44,0.03882994766455766
2021-07-31T13:11:32.600,0.053960757151363475
2021-07-31T21:11:02.156,0.06928904726525417
2021-08-01T05:10:31.712,0.0846415187445703
2021-08-01T13:10:01.268,0.10026133656157046
2021-08-01T21:09:30.824,0.11580529740074365
2021-08-02T05:09:00.380,0.13162437405869087
2021-08-02T13:08:29.936,0.14716380933676187
2021-08-02T21:07:59.492,0.16289518905006686
2021-08-03T05:07:29.48,0.17877403448414247
2021-08-03T13:06:58.604,0.1946606581900578
2021-08-03T21:06:28.160,0.21064578072737622
2021-08-04T05:05:57.716,0.2266984147172038
2021-08-04T13:05:27.272,0.24274886373045634
2021-08-04T21:04:56.828,0.2590493206864268
2021-08-05T05:04:26.384,0.27508876901492363
2021-08-05T13:03:55.940,0.2913416725988439
2021-08-05T21:03:25.496,0.30760183849798095
2021-08-06T05:02:55.52,0.3238898613087576
2021-08-06T13:02:24.608,0.3401864442690541
2021-08-06T21:01:54.164,0.3565730516726668
2021-08-07T05:01:23.720,0.37290007270231323
2021-08-07T13:00:53.276,0.3890053338357884
2021-08-07T21:00:22.832,0.4047049476111434
2021-08-08T04:59:52.389,0.41987204670833655
2021-08-08T12:59:21.945,0.4334609185293167
2021-08-08T20:58:51.501,0.4395293415137913
2021-08-09T04:58:21.57,0.9394559963931141
2021-08-09T12:57:50.613,1.3506557791331373
2021-08-09T20:57:20.169,1.3759852699659938
2021-08-10T04:56:49.725,1.3972660334652605
2021-08-10T12:56:19.281,1.4173172263461085
2021-08-10T20:55:48.837,1.4366915330986432
2021-08-11T04:55:18.393,1.4559638651931774
2021-08-11T12:54:47.949,1.4752859995308685
2021-08-11T20:54:17.505,1.4940328717767888
2021-08-12T04:53:47.61,1.5129012029394098
2021-08-12T12:53:16.617,1.5318226870228326
2021-08-12T20:52:46.173,1.550369812518991
2021-08-13T04:52:15.729,1.569100911083002
2021-08-13T12:51:45.285,1.5884036303912965
2021-08-13T20:51:14.841,1.6057470450418532
2021-08-14T04:50:44.397,1.6240863104448349
2021-08-14T12:50:13.953,1.6424945413105516
2021-08-14T20:49:43.509,1.6607040264602335
2021-08-15T04:49:13.65,1.678737462266582
2021-08-15T12:48:42.621,1.6967382730163736
2021-08-15T20:48:12.177,1.7147231891751948
2021-08-16T04:47:41.733,21.732508965229066
2021-08-16T12:47:11.289,21.750238770509167
2021-08-16T20:46:40.845,21.76789631225712
2021-08-17T04:46:10.401,21.78587494442714
2021-08-17T12:45:39.957,21.802750911914057
2021-08-17T20:45:09.513,21.819976008757763
2021-08-18T04:44:39.69,21.837052422049585
2021-08-18T12:44:08.625,21.854024001593835
2021-08-18T20:43:38.181,21.87087290338679
2021-08-19T04:43:07.737,21.88749668663726
2021-08-19T12:42:37.293,21.903922913979503
2021-08-19T20:42:06.849,21.92025854624826
2021-08-20T04:41:36.405,21.93643821446856
2021-08-20T12:41:05.961,21.952331766764843
2021-08-20T20:40:35.517,21.968058655684768
2021-08-21T04:40:05.73,21.983716117286658
2021-08-21T12:39:34.630,21.99902254078191
2021-08-21T20:39:04.186,22.014218247521217
2021-08-22T04:38:33.742,22.029190061998506
2021-08-22T12:38:03.298,22.043980626487524
2021-08-22T20:37:32.854,22.058459630387784
2021-08-23T04:37:02.410,22.072659141284063
2021-08-23T12:36:31.966,22.0866943389559
2021-08-23T20:36:01.522,22.10041063367388
2021-08-24T04:35:31.78,22.113900284432308
2021-08-24T12:35:00.634,22.12719540362162
2021-08-24T20:34:30.190,22.140127913079823
2021-08-25T04:33:59.746,22.15282606571014
2021-08-25T12:33:29.302,22.165175098352556
2021-08-25T20:32:58.858,22.17736078086513
2021-08-26T04:32:28.414,22.189065277845934
2021-08-26T12:31:57.970,22.200606280077764
2021-08-26T20:31:27.526,22.21176685735311
2021-08-27T04:30:57.82,22.222646964749217
2021-08-27T12:30:26.638,22.23313337853841
2021-08-27T20:29:56.194,22.243320150241573
2021-08-28T04:29:25.750,22.253159426620147
2021-08-28T12:28:55.306,22.262581017444575
2021-08-28T20:28:24.862,22.271725930699553
2021-08-29T04:27:54.418,22.280464547387144
2021-08-29T12:27:23.974,22.288792274232286
2021-08-29T20:26:53.530,22.296738580557953
2021-08-30T04:26:23.86,22.304349699129617
2021-08-30T12:25:52.642,22.311430899490446
2021-08-30T20:25:22.198,22.318281941630804
2021-08-31T04:24:51.754,-58.41746186102746
2021-08-31T12:24:21.310,102.33114470771623
2021-08-31T20:23:50.866,22.33614132205408
2021-09-01T04:23:20.422,22.34121001945191
2021-09-01T12:22:49.978,22.34587180339926
2021-09-01T20:22:19.534,22.35014855411483
2021-09-02T04:21:49.90,22.353843357598603
2021-09-02T12:21:18.646,22.357178769120928
2021-09-02T20:20:48.202,22.360041398298133
2021-09-03T04:20:17.758,22.362426119252017
2021-09-03T12:19:47.315,22.364424512663785
2021-09-03T20:19:16.871,22.36582299581321
2021-09-04T04:18:46.427,22.366785135480963
2021-09-04T12:18:15.983,22.367201598751294
2021-09-04T20:17:45.539,22.36722034037913
2021-09-05T04:17:15.95,22.36676555782735
2021-09-05T12:16:44.651,22.36577943986424
2021-09-05T20:16:14.207,22.36427452614219
2021-09-06T04:15:43.763,22.36238582303916
2021-09-06T12:15:13.319,22.359820835701978
2021-09-06T20:14:42.875,22.356858471103642
2021-09-07T04:14:12.431,22.35341229155326
2021-09-07T12:13:41.987,22.34934521178805
2021-09-07T20:13:11.543,22.344957885995196
2021-09-08T04:12:41.99,22.339856641303744
2021-09-08T12:12:10.655,22.334351137736427
2021-09-08T20:11:40.211,22.328319065170696
2021-09-09T04:11:09.767,22.321768730040027
2021-09-09T12:10:39.323,22.31472385544165
2021-09-09T20:10:08.879,22.307227821460195
2021-09-10T04:09:38.435,6.299056539323333
2021-09-10T12:09:07.991,6.290481773685641
2021-09-10T20:08:37.547,6.281373317918159
2021-09-11T04:08:07.103,6.271825123727134
2021-09-11T12:07:36.659,6.261868996015169
2021-09-11T20:07:06.215,6.251186638835303
2021-09-12T04:06:35.771,6.240108065066926
2021-09-12T12:06:05.327,6.22850491013087
2021-09-12T20:05:34.883,6.21652330909715
2021-09-13T04:05:04.439,6.20396717985234
2021-09-13T12:04:33.995,6.190980281553634
2021-09-13T20:04:03.551,6.177506438907707
2021-09-14T04:03:33.107,6.163814822897456
2021-09-14T12:03:02.663,6.149228029988915
2021-09-14T20:02:32.219,6.134279551005583
2021-09-15T04:02:01.775,6.118939366032156
2021-09-15T12:01:31.331,6.103244499219327
2021-09-15T20:01:00.887,6.087100045500197
2021-09-16T04:00:30.443,6.070408980252694
2021-09-16T12:00:00,6.0532941006037175
2021-09-16T19:59:29.556,6.035884357609987
2021-09-17T03:58:59.112,6.017968493224979
2021-09-17T11:58:28.668,5.999646089478945
2021-09-17T19:57:58.224,5.980974864840969
2021-09-18T03:57:27.780,5.961930776173948
2021-09-18T11:56:57.336,5.942436344326129
2021-09-18T19:56:26.892,5.9226467934442635
2021-09-19T03:55:56.448,5.9024752933024995
2021-09-19T11:55:26.4,5.882055868582292
2021-09-19T19:54:55.560,5.861188953525281
2021-09-20T03:54:25.116,-18.160141076049626
2021-09-20T11:53:54.672,-18.181685065536314
2021-09-20T19:53:24.228,-18.203516510329003
2021-09-21T03:52:53.784,-18.22570509709265
2021-09-21T11:52:23.340,-18.24821174380167
2021-09-21T19:51:52.896,-18.270859427505243
2021-09-22T03:51:22.452,-18.293856552397187
2021-09-22T11:50:52.8,-18.31716042281963
2021-09-22T19:50:21.564,-18.34065854090725
2021-09-23T03:49:51.120,-18.36454319025055
2021-09-23T11:49:20.676,-18.388505295510456
2021-09-23T19:48:50.232,-18.4127995874426
2021-09-24T03:48:19.788,-18.43727646046591
2021-09-24T11:47:49.344,-18.461949941428326
2021-09-24T19:47:18.900,-18.486893784571237
2021-09-25T03:46:48.456,-18.511962808482473
2021-09-25T11:46:18.12,-18.53726147849364
2021-09-25T19:45:47.568,-18.562666296173745
2021-09-26T03:45:17.124,-18.58818094359126
2021-09-26T11:44:46.680,-18.614065417040955
2021-09-26T19:44:16.236,-18.63991604807608
2021-09-27T03:43:45.792,-18.665997881766142
2021-09-27T11:43:15.348,-18.69215626220162
2021-09-27T19:42:44.904,-18.71844489782829
2021-09-28T03:42:14.460,-18.74478416799334
2021-09-28T11:41:44.16,-18.77123818052434
2021-09-28T19:41:13.572,-18.79788877197416
2021-09-29T03:40:43.128,-18.824534527102788
2021-09-29T11:40:12.684,-18.851258286866027
2021-09-29T19:39:42.241,-18.878061199102465
2021-09-30T03:39:11.797,-18.904946368235283
2021-09-30T11:38:41.353,-18.93173380766207
2021-09-30T19:38:10.909,-18.958825348736976
2021-10-01T03:37:40.465,-18.985735412469882
2021-10-01T11:37:10.21,-19.012823884911917
2021-10-01T19:36:39.577,-19.039878050396208
2021-10-02T03:36:09.133,-19.06688339083768
2021-10-02T11:35:38.689,-19.093943808190623
2021-10-02T19:35:08.245,-19.12100877139668
2021-10-03T03:34:37.801,-19.148016785704453
2021-10-03T11:34:07.357,-19.175077876446746
2021-10-03T19:33:36.913,-19.202094732124117
2021-10-04T03:33:06.469,-19.229107091330604
2021-10-04T11:32:36.25,-19.256045889820776
2021-10-04T19:32:05.581,-19.28297538490838
2021-10-05T03:31:35.137,-19.309840068729144
2021-10-05T11:31:04.693,-19.336647424556944
2021-10-05T19:30:34.249,-19.363314331652838
2021-10-06T03:30:03.805,-19.390088990097333
2021-10-06T11:29:33.361,-19.416756083111675
2021-10-06T19:29:02.917,-19.443356760096602
2021-10-07T03:28:32.473,-19.469834683800087
2021-10-07T11:28:02.29,-19.496192858904497
2021-10-07T19:27:31.585,-19.5224773751292
2021-10-08T03:27:01.141,-19.548795155587513
2021-10-08T11:26:30.697,-19.574920847316488
2021-10-08T19:26:00.253,-19.60100375209079
2021-10-09T03:25:29.809,-19.626894576493036
2021-10-09T11:24:59.365,-19.652744832623934
2021-10-09T19:24:28.921,-19.678508256603642
2021-10-10T03:23:58.477,-19.704131007859157
2021-10-10T11:23:28.33,-19.729611802584646
2021-10-10T19:22:57.589,-19.75508107448698
2021-10-11T03:22:27.145,-19.78027837723539
2021-10-11T11:21:56.701,-19.805469899529893
2021-10-11T19:21:26.257,-19.83053929883607
2021-10-12T03:20:55.813,-19.85540245660921
2021-10-12T11:20:25.369,-19.88020390956089
2021-10-12T19:19:54.926,-19.90484136442235
2021-10-13T03:19:24.482,-19.92929858127071
2021-10-13T11:18:54.38,-83.34689808434949
2021-10-13T19:18:23.594,-19.977949290557202
2021-10-14T03:17:53.150,-20.00199180959221
2021-10-14T11:17:22.706,-20.02595702442815
2021-10-14T19:16:52.262,-20.04974315386448
2021-10-15T03:16:21.818,-20.073397290485584
2021-10-15T11:15:51.374,-20.09690349195574
2021-10-15T19:15:20.930,-20.120299406735416
2021-10-16T03:14:50.486,-20.143466256676017
2021-10-16T11:14:20.42,-20.166523568184715
2021-10-16T19:13:49.598,-20.189467736525067
2021-10-17T03:13:19.154,-20.212200455842407
2021-10-17T11:12:48.710,-20.234772082188805
2021-10-17T19:12:18.266,-20.25726843350653
2021-10-18T03:11:47.822,-20.279504820407467
2021-10-18T11:11:17.378,-20.301677478960315
2021-10-18T19:10:46.934,-20.323599160241184
2021-10-19T03:10:16.490,-20.345425407595982
2021-10-19T11:09:46.46,-20.36707772064597
2021-10-19T19:09:15.602,-20.388628026939713
2021-10-20T03:08:45.158,-20.409922189976673
2021-10-20T11:08:14.714,-20.431094863638215
2021-10-20T19:07:44.270,-20.452125294131847
2021-10-21T03:07:13.826,-20.472993760090787
2021-10-21T11:06:43.382,-20.49372186397384
2021-10-21T19:06:12.938,-20.514214134023906
2021-10-22T03:05:42.494,-20.534607763249316
2021-10-22T11:05:12.50,-20.554843716638985
2021-10-22T19:04:41.606,-20.574885032500273
2021-10-23T03:04:11.162,-20.59477794864658
2021-10-23T11:03:40.718,-20.614531177371603
2021-10-23T19:03:10.274,-20.634136645733193
2021-10-24T03:02:39.830,-20.65353247398029
2021-10-24T11:02:09.386,-20.672794189553887
2021-10-24T19:01:38.942,-20.691897544799957
2021-10-25T03:01:08.498,-20.710857676488736
2021-10-25T11:00:38.54,-20.729634415042973
2021-10-25T19:00:07.610,-20.74829103625115
2021-10-26T02:59:37.167,-20.766763577292867
2021-10-26T10:59:06.723,-20.785097856286207
2021-10-26T18:58:36.279,-20.80326403545697
2021-10-27T02:58:05.835,-20.821248294506244
2021-10-27T10:57:35.391,-20.839148758597176
2021-10-27T18:57:04.947,-20.856821882373996
2021-10-28T02:56:34.503,-20.8743787043485
2021-10-28T10:56:04.59,-20.891758816490064
2021-10-28T18:55:33.615,-20.909043645810012
2021-10-29T02:55:03.171,-20.926165335341707
2021-10-29T10:54:32.727,-20.943076590573042
2021-10-29T18:54:02.283,-20.95986593690471
2021-10-30T02:53:31.839,-20.976483135954265
2021-10-30T10:53:01.395,-20.99304959055288
2021-10-30T18:52:30.951,-21.00936352760736
2021-10-31T02:52:00.507,-21.025552600490638
2021-10-31T10:51:30.63,-21.04160244020756
2021-10-31T18:50:59.619,-21.05756484472354
2021-11-01T02:50:29.175,-21.07326813405503
2021-11-01T10:49:58.731,-21.088937534224165
2021-11-01T18:49:28.287,-21.104361591142855
2021-11-02T02:48:57.843,-21.11973311944585
2021-11-02T10:48:27.399,-21.13490596885986
2021-11-02T18:47:56.955,-21.149972786687403
2021-11-03T02:47:26.511,-21.164885778256725
2021-11-03T10:46:56.67,-21.17972356226954
2021-11-03T18:46:25.623,-21.194334450197815
2021-11-04T02:45:55.179,-21.208849334602974
2021-11-04T10:45:24.735,-21.223221542898216
2021-11-04T18:44:54.291,-21.237370909775763
2021-11-05T02:44:23.847,-21.251561647040173
2021-11-05T10:43:53.403,-21.26553121314524
2021-11-05T18:43:22.959,-21.279346314843796
2021-11-06T02:42:52.515,-21.293035864759226
2021-11-06T10:42:22.71,-21.306565496555255
2021-11-06T18:41:51.627,-21.320029176697194
2021-11-07T02:41:21.183,-21.33332141001095
2021-11-07T10:40:50.739,-21.34655761234186
2021-11-07T18:40:20.295,-21.359585272708827
2021-11-08T02:39:49.852,-21.372505751379375
2021-11-08T10:39:19.408,-21.38535927498232
2021-11-08T18:38:48.964,-21.398009457191026
2021-11-09T02:38:18.520,-21.410677761735904
2021-11-09T10:37:48.76,-21.423062388915266
2021-11-09T18:37:17.632,-21.435377916045113
2021-11-10T02:36:47.188,-21.447574614632416
2021-11-10T10:36:16.744,-21.459624723967476
2021-11-10T18:35:46.300,-21.471613037438136
2021-11-11T02:35:15.856,-21.483465301988623
2021-11-11T10:34:45.412,-21.495210719333162
2021-11-11T18:34:14.968,-21.506709937832067
2021-11-12T02:33:44.524,-21.518220204695023
2021-11-12T10:33:14.80,-21.529672519550367
2021-11-12T18:32:43.636,-21.540826587926624
2021-11-13T02:32:13.192,-21.55202908308559
2021-11-13T10:31:42.748,-21.563031697499063
2021-11-13T18:31:12.304,-21.573937060961875
2021-11-14T02:30:41.860,-21.584774106284243
2021-11-14T10:30:11.416,-21.595440406173697
2021-11-14T18:29:40.972,-21.60606480634069
2021-11-15T02:29:10.528,-21.61646944761188
2021-11-15T10:28:40.84,-21.626890748648812
2021-11-15T18:28:09.640,-21.637153400617084
2021-11-16T02:27:39.196,-21.647287417523707
2021-11-16T10:27:08.752,-21.657370732211053
2021-11-16T18:26:38.308,-21.667258011170645
2021-11-17T02:26:07.864,-21.677069370789955
2021-11-17T10:25:37.420,-21.686843811452928
2021-11-17T18:25:06.976,-21.69652713640102
2021-11-18T02:24:36.532,-21.705973509907356
2021-11-18T10:24:06.88,-21.715381844676404
2021-11-18T18:23:35.644,-21.724712956166528
2021-11-19T02:23:05.200,-21.73391785902963
2021-11-19T10:22:34.756,-21.742977529212315
2021-11-19T18:22:04.312,-21.752004009171763
2021-11-20T02:21:33.868,-21.760896816321583
2021-11-20T10:21:03.424,-21.769698781349323
2021-11-20T18:20:32.980,-21.778309213787512
2021-11-21T02:20:02.536,119.59988590415314
2021-11-21T10:19:32.93,-21.795294681619037
2021-11-21T18:19:01.649,-21.803666496659478
2021-11-22T02:18:31.205,-21.811859116043763
2021-11-22T10:18:00.761,-21.819920681591807
2021-11-22T18:17:30.317,-21.82784319805984
2021-11-23T02:16:59.873,-21.835589920738062
2021-11-23T10:16:29.429,-21.843306144360845
2021-11-23T18:15:58.985,-21.850799283853178
2021-11-24T02:15:28.541,-21.858032430515134
2021-11-24T10:14:58.97,-21.86499773658153
2021-11-24T18:14:27.653,-21.87176055261186
2021-11-25T02:13:57.209,-21.87793111583867
2021-11-25T10:13:26.765,-21.883522349485382
2021-11-25T18:12:56.321,-21.888152720287273
2021-11-26T02:12:25.877,-21.89090986150537
2021-11-26T10:11:55.433,-21.889550267532456
2021-11-26T18:11:24.989,-21.87498176764432
2021-11-27T02:10:54.545,-21.7216475741112
2021-11-27T10:10:24.101,-24.048048321079598
2021-11-27T18:09:53.657,-24.09127660752315
2021-11-28T02:09:23.213,-24.107425341459884
2021-11-28T10:08:52.769,-24.117774778288833
2021-11-28T18:08:22.325,-24.12624126677385
2021-11-29T02:07:51.881,-24.132679809112346
2021-11-29T10:07:21.437,-24.13926649630748
2021-11-29T18:06:50.993,-24.145464907732553
2021-11-30T02:06:20.549,-24.151153520964048
2021-11-30T10:05:50.105,80.84330313640427
2021-11-30T18:05:19.661,-24.16207436657042
2021-12-01T02:04:49.217,-93.07847844378901
2021-12-01T10:04:18.773,-90.04337930903384
2021-12-01T18:03:48.329,-24.177110762875284
2021-12-02T02:03:17.885,-83.9610778313167
2021-12-02T10:02:47.441,-80.92478708815914
2021-12-02T18:02:16.997,-24.191130928336303
2021-12-03T02:01:46.553,-24.199656858577114
2021-12-03T10:01:16.109,-23.55365151783223
2021-12-03T18:00:45.665,-24.204213610610143
2021-12-04T02:00:15.221,-24.20841172079793
2021-12-04T09:59:44.778,-4.212465772124667
2021-12-04T17:59:14.334,-4.216623349166965
2021-12-05T01:58:43.890,-4.22061673120706
2021-12-05T09:58:13.446,-4.224508375993006
2021-12-05T17:57:43.2,-4.228335670738193
2021-12-06T01:57:12.558,-4.232059471511983
2021-12-06T09:56:42.114,-4.235668464600549
2021-12-06T17:56:11.670,-4.239334087474792
2021-12-07T01:55:41.226,-4.242812841745575
2021-12-07T09:55:10.782,-4.246241271597445
2021-12-07T17:54:40.338,-4.2496652515868325
2021-12-08T01:54:09.894,-4.252991997758634
2021-12-08T09:53:39.450,-4.256263170370852
2021-12-08T17:53:09.6,-4.2593745408212405
2021-12-09T01:52:38.562,-4.2625038795015655
2021-12-09T09:52:08.118,-4.2655377820490195
2021-12-09T17:51:37.674,-4.268425362522233
2021-12-10T01:51:07.230,-4.271270774322603
2021-12-10T09:50:36.786,-4.274115029563995
2021-12-10T17:50:06.342,-4.276820461179412
2021-12-11T01:49:35.898,-4.279570507170475
2021-12-11T09:49:05.454,-4.282130467181242
2021-12-11T17:48:35.10,-4.284730053784423
2021-12-12T01:48:04.566,-4.287213622730299
2021-12-12T09:47:34.122,-4.289623484554878
2021-12-12T17:47:03.678,-4.291956309139773
2021-12-13T01:46:33.234,-4.29414102548789
2021-12-13T09:46:02.790,-4.29641341385648
2021-12-13T17:45:32.346,-4.298556880854761
2021-12-14T01:45:01.902,-4.300627637003137
2021-12-14T09:44:31.458,-4.302651204165094
2021-12-14T17:44:01.14,-4.304568299536933
2021-12-15T01:43:30.570,-4.306469707474822
2021-12-15T09:43:00.126,-4.308334329118782
2021-12-15T17:42:29.682,-4.310024895046186
2021-12-16T01:41:59.238,-4.311680310338429
2021-12-16T09:41:28.794,-4.313292742675458
2021-12-16T17:40:58.350,-4.314865554980277
2021-12-17T01:40:27.906,-4.316115098396046
2021-12-17T09:39:57.463,-4.317768405236465
2021-12-17T17:39:27.19,-4.319102606003302
2021-12-18T01:38:56.575,-4.320400677995101
2021-12-18T09:38:26.131,-4.321605285220037
2021-12-18T17:37:55.687,-4.322814356939605
2021-12-19T01:37:25.243,-4.32383126804048
2021-12-19T09:36:54.799,-4.324855919322506
2021-12-19T17:36:24.355,-4.325852882730592
2021-12-20T01:35:53.911,-4.326623316461244
2021-12-20T09:35:23.467,-4.327608864472391
2021-12-20T17:34:53.23,-4.328317436949832
2021-12-21T01:34:22.579,-4.329001919254874
2021-12-21T09:33:52.135,-4.32962834560816
2021-12-21T17:33:21.691,-4.330187317412303
2021-12-22T01:32:51.247,-4.330771403817147
2021-12-22T09:32:20.803,-4.331216356174201
2021-12-22T17:31:50.359,-4.331514712690626
2021-12-23T01:31:19.915,-4.331849282638653
2021-12-23T09:30:49.471,-4.332072310695345
2021-12-23T17:30:19.27,-4.332251080585494
2021-12-24T01:29:48.583,-4.332329190551517
2021-12-24T09:29:18.139,-4.3323754215496555
2021-12-24T17:28:47.695,-4.332329185860711
2021-12-25T01:28:17.251,-4.332255275549468
2021-12-25T09:27:46.807,-4.332074223694444
2021-12-25T17:27:16.363,-4.331868327474511
2021-12-26T01:26:45.919,-4.331574005358482
2021-12-26T09:26:15.475,-4.331178352932835
2021-12-26T17:25:45.31,-4.330773309343318
2021-12-27T01:25:14.587,-4.330179565671337
2021-12-27T09:24:44.143,-4.329704985783913
