"; Table containing the values of L0, B0, apparent solar radius (as seen from Solar Orbiter) and the Solar Orbiter roll angle. Three values per day are reported from 2020-06-01 00:00:00 to 2022-06-06 16:00:00",,,,
SolarOrbiterUT,HGlat_B0(deg),HGlon_L0(deg),SolarApparentRadius(arcsec),SolarOrbiterRollAngle(deg)
2021-02-25 16:00:00,1.9623626605204139,-136.68683921549373,1791.5122060080134,-0.3660754372777705
2021-02-26 00:00:00,1.967997427604031,-136.10217450883079,1785.9876763938676,-0.3344607318866374
2021-02-26 08:00:00,1.9730925182197097,-135.52316871934815,1780.4172554390564,-0.3030486644807648
2021-02-26 16:00:00,1.9776559168469117,-134.94985030415833,1774.8040184592278,-0.27154948517480404
2021-02-27 00:00:00,1.9816957951468972,-134.3822441969651,1769.1509850614382,-0.24034654641470207
2021-02-27 08:00:00,1.9852204930036204,-133.82037189736397,1763.4611169610948,-0.20919593810876366
2021-02-27 16:00:00,1.9882385113148968,-133.26425156084667,1757.7373160662373,-0.17820648921407906
2021-02-28 00:00:00,1.990758479988453,-132.71389808996258,1751.9824227979316,-0.14734024194508946
2021-02-28 08:00:00,1.992789147589224,-132.16932322564418,1746.199214623335,-0.11669852004973134
2021-02-28 16:00:00,1.9943393624856718,-131.63053563911006,1740.3904046867535,-0.08623981305747364
2021-03-01 00:00:00,1.9954180598186702,-131.0975410243447,1734.5586406264608,-0.05596988018629801
2021-03-01 08:00:00,1.9960342391453776,-130.57034218922485,1728.706504308988,-0.02581195223484409
2021-03-01 16:00:00,1.99619696514428,-130.04893915138587,1722.83651069456,0.004086237067507911
2021-03-02 00:00:00,1.9959153379592147,-129.53332922788516,1716.9511074218258,0.03377363323876843
2021-03-02 08:00:00,1.9951984853491684,-129.02350712831026,1711.0526744235474,0.06319786477184876
2021-03-02 16:00:00,1.9940555496266115,-128.51946504776038,1705.1435237208716,0.09248326570026345
2021-03-03 00:00:00,1.992495675482341,-128.02119275940507,1699.2258993694636,0.12153782804198002
2021-03-03 08:00:00,1.9905279972000631,-127.52867770697034,1693.3019775452194,0.15035797771083442
2021-03-03 16:00:00,1.9881616277877583,-127.04190509686515,1687.3738667554371,0.179025945857384
2021-03-04 00:00:00,1.9854056503596118,-126.56085798988579,1681.4436081708805,0.20732309169272542
2021-03-04 08:00:00,1.9822691070754572,-126.08551739257561,1675.5131760728802,0.23545618663392512
2021-03-04 16:00:00,1.978760983742095,-125.61586234787575,1669.5844783998102,0.26333383279461875
2021-03-05 00:00:00,1.9748902235972576,-125.15187002398002,1663.659357390647,0.29094275842053496
